"competitor_article","ld_article","c_brand","c_name","c_dn","c_pn","c_thread_type","c_type","name","dn","pn","thread_type","type","price","url"
"БАЗ.А11.0.15.НГ.40","LD 47.353.15 CE","БАЗ","Кран шаровой 11Б27п Dn15 Pn40 газ вр/нр рычаг, серия Standart","15.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.15.В-Н.Р GAS ГС Ду 15 Ру 40 рычаг","15","40","Внутренняя/Наружная","кран латунный","482","https://xn--d1an.xn--p1ai/products/18268--kran_sarovoj_latunnyj_ld_pride_47_15_v_n_r_gas_gs_du_15_ru_40_rycag/"
"БАЗ.А.А31.1.20.НГ.40","LD 47.306.20","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 «американка» бабочка, серия Standart","20.0","40.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.20.В-ГШ.Б Ду 20 Ру 40 бабочка","20","40","Внутренняя/Гайка американка","кран латунный","840","https://xn--d1an.xn--p1ai/products/159--kran_sarovoj_latunnyj_ld_pride_47_20_v_gs_b_du_20_ru_40_babocka/"
"БАЗ.А.А31.1.20.НГ.40","LD 47.306.20 W","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 «американка» бабочка, серия Standart","20.0","40.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.20.В-ГШ.Б Ду 20 Ру 40 бабочка (white)","20","40","Внутренняя/Гайка американка","кран латунный","850","https://xn--d1an.xn--p1ai/products/2134--kran_sarovoj_latunnyj_ld_pride_47_20_v_gs_b_du_20_ru_40_babocka_white/"
"БАЗ.А.А31.1.20.НГ.40","LD 47.306.20 R","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 «американка» бабочка, серия Standart","20.0","40.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.20.В-ГШ.Б Ду 20 Ру 40 бабочка (red)","20","40","Внутренняя/Гайка американка","кран латунный","850","https://xn--d1an.xn--p1ai/products/2294--kran_sarovoj_latunnyj_ld_pride_47_20_v_gs_b_du_20_ru_40_babocka_red/"
"БАЗ.А.А31.1.20.НГ.40","LD 47.306.20 B","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 «американка» бабочка, серия Standart","20.0","40.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.20.В-ГШ.Б Ду 20 Ру 40 бабочка (blue)","20","40","Внутренняя/Гайка американка","кран латунный","850","https://xn--d1an.xn--p1ai/products/2295--kran_sarovoj_latunnyj_ld_pride_47_20_v_gs_b_du_20_ru_40_babocka_blue/"
"БАЗ.А.А31.1.20.НГ.40","LD 47.316.20","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 «американка» бабочка, серия Standart","20.0","40.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.20.В-ГШ.Б Ду 20 Ру 40 бабочка с биркой","20","40","Внутренняя/Гайка американка","кран латунный","840","https://xn--d1an.xn--p1ai/products/17736--kran_sarovoj_latunnyj_ld_pride_47_20_v_gs_b_du_20_ru_40_babocka_s_birkoj/"
"БАЗ.А.А31.1.20.НГ.40","LD 47.316.20 W","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 «американка» бабочка, серия Standart","20.0","40.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.20.В-ГШ.Б Ду 20 Ру 40 бабочка (white) с биркой","20","40","Внутренняя/Гайка американка","кран латунный","850","https://xn--d1an.xn--p1ai/products/17737--kran_sarovoj_latunnyj_ld_pride_47_20_v_gs_b_du_20_ru_40_babocka_white_s_birkoj/"
"БАЗ.А.А31.1.20.НГ.40","LD 47.316.20.2","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 «американка» бабочка, серия Standart","20.0","40.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.20.ГШ-В.Б исп 2 Ду 20 Ру 40 бабочка с биркой","20","40","Внутренняя/Гайка американка","кран латунный","721","https://xn--d1an.xn--p1ai/products/17781--kran_sarovoj_latunnyj_ld_pride_47_20_gs_v_b_isp_2_du_20_ru_40_babocka_s_birkoj/"
"БАЗ.А.А31.1.20.НГ.40","LD 47.316.20 R","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 «американка» бабочка, серия Standart","20.0","40.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.20.В-ГШ.Б Ду 20 Ру 40 бабочка (red) с биркой","20","40","Внутренняя/Гайка американка","кран латунный","850","https://xn--d1an.xn--p1ai/products/17799--kran_sarovoj_latunnyj_ld_pride_47_20_v_gs_b_du_20_ru_40_babocka_red_s_birkoj/"
"БАЗ.А.А31.1.20.НГ.40","LD 47.316.20.1","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 «американка» бабочка, серия Standart","20.0","40.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.20.В-ГШ.Б Ду 20 Ру 40 бабочка с биркой и хомутом","20","40","Внутренняя/Гайка американка","кран латунный","840","https://xn--d1an.xn--p1ai/products/17888--kran_sarovoj_latunnyj_ld_pride_47_20_v_gs_b_du_20_ru_40_babocka_s_birkoj_i_homutom/"
"БАЗ.А32.1.20.НГ.40.Н","LD 47.302.20","БАЗ","Кран шаровой 11Б27п1 Dn20 Pn40 нр/нр бабочка никель, серия Standart","20.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.20.В-Н.Б Ду 20 Ру 40 бабочка","20","40","Внутренняя/Наружная","кран латунный","587","https://xn--d1an.xn--p1ai/products/136--kran_sarovoj_latunnyj_ld_pride_47_20_v_n_b_du_20_ru_40_babocka/"
"БАЗ.А32.1.20.НГ.40.Н","LD 47.302.20 W","БАЗ","Кран шаровой 11Б27п1 Dn20 Pn40 нр/нр бабочка никель, серия Standart","20.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.20.В-Н.Б Ду 20 Ру 40 бабочка (white)","20","40","Внутренняя/Наружная","кран латунный","597","https://xn--d1an.xn--p1ai/products/2119--kran_sarovoj_latunnyj_ld_pride_47_20_v_n_b_du_20_ru_40_babocka_white/"
"БАЗ.А32.1.20.НГ.40.Н","LD 47.302.20 R","БАЗ","Кран шаровой 11Б27п1 Dn20 Pn40 нр/нр бабочка никель, серия Standart","20.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.20.В-Н.Б Ду 20 Ру 40 бабочка (red)","20","40","Внутренняя/Наружная","кран латунный","597","https://xn--d1an.xn--p1ai/products/2298--kran_sarovoj_latunnyj_ld_pride_47_20_v_n_b_du_20_ru_40_babocka_red/"
"БАЗ.А32.1.20.НГ.40.Н","LD 47.312.20","БАЗ","Кран шаровой 11Б27п1 Dn20 Pn40 нр/нр бабочка никель, серия Standart","20.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.20.В-Н.Б Ду 20 Ру 40 бабочка с биркой","20","40","Внутренняя/Наружная","кран латунный","587","https://xn--d1an.xn--p1ai/products/4113--kran_sarovoj_latunnyj_ld_pride_47_20_v_n_b_du_20_ru_40_babocka_s_birkoj/"
"БАЗ.А32.1.20.НГ.40.Н","LD 47.312.20 R","БАЗ","Кран шаровой 11Б27п1 Dn20 Pn40 нр/нр бабочка никель, серия Standart","20.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.20.В-Н.Б Ду 20 Ру 40 бабочка (red) с биркой","20","40","Внутренняя/Наружная","кран латунный","597","https://xn--d1an.xn--p1ai/products/4131--kran_sarovoj_latunnyj_ld_pride_47_20_v_n_b_du_20_ru_40_babocka_red_s_birkoj/"
"БАЗ.А32.1.20.НГ.40.Н","LD 47.312.20 W","БАЗ","Кран шаровой 11Б27п1 Dn20 Pn40 нр/нр бабочка никель, серия Standart","20.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.20.В-Н.Б Ду 20 Ру 40 бабочка (white) с биркой","20","40","Внутренняя/Наружная","кран латунный","597","https://xn--d1an.xn--p1ai/products/17752--kran_sarovoj_latunnyj_ld_pride_47_20_v_n_b_du_20_ru_40_babocka_white_s_birkoj/"
"БАЗ.А32.1.20.НГ.40.Н","LD 47.312.20.1","БАЗ","Кран шаровой 11Б27п1 Dn20 Pn40 нр/нр бабочка никель, серия Standart","20.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.20.В-Н.Б Ду 20 Ру 40 бабочка с биркой и хомутом","20","40","Внутренняя/Наружная","кран латунный","587","https://xn--d1an.xn--p1ai/products/17889--kran_sarovoj_latunnyj_ld_pride_47_20_v_n_b_du_20_ru_40_babocka_s_birkoj_i_homutom/"
"БАЗ.А10.1.20.НГ.40","LD 47.350.20","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 газ вр/вр бабочка, серия Standart","20.0","40.0","Внутренняя","кран латунный","Кран шаровой латунный LD Pride 47.20.В-В.Б GAS Ду 20 Ру 40 бабочка","20","40","Внутренняя","кран латунный","519","https://xn--d1an.xn--p1ai/products/1006--kran_sarovoj_latunnyj_ld_pride_47_20_v_v_b_gas_du_20_ru_40_babocka/"
"БАЗ.А10.1.20.НГ.40","LD 47.360.20","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 газ вр/вр бабочка, серия Standart","20.0","40.0","Внутренняя","кран латунный","Кран шаровой латунный LD Pride 47.20.В-В.Б GAS Ду 20 Ру 40 бабочка с биркой","20","40","Внутренняя","кран латунный","519","https://xn--d1an.xn--p1ai/products/17931--kran_sarovoj_latunnyj_ld_pride_47_20_v_v_b_gas_du_20_ru_40_babocka_s_birkoj/"
"БАЗ.А10.1.20.НГ.40","LD 47.350.20 CE","БАЗ","Кран шаровой 11Б27п Dn20 Pn40 газ вр/вр бабочка, серия Standart","20.0","40.0","Внутренняя","кран латунный","Кран шаровой латунный LD Pride 47.20.В-В.Б GAS ГС Ду 20 Ру 40 бабочка","20","40","Внутренняя","кран латунный","647","https://xn--d1an.xn--p1ai/products/18271--kran_sarovoj_latunnyj_ld_pride_47_20_v_v_b_gas_gs_du_20_ru_40_babocka/"
"БАЗ.А11.1.25.НГ.40","LD 47.352.25","БАЗ","Кран шаровой 11Б27п Dn25 Pn40 газ вр/нр бабочка, серия Standart","25.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.25.В-Н.Б GAS Ду 25 Ру 40 бабочка","25","40","Внутренняя/Наружная","кран латунный","1046","https://xn--d1an.xn--p1ai/products/1469--kran_sarovoj_latunnyj_ld_pride_47_25_v_n_b_gas_du_25_ru_40_babocka/"
"БАЗ.А11.1.25.НГ.40","LD 47.362.25","БАЗ","Кран шаровой 11Б27п Dn25 Pn40 газ вр/нр бабочка, серия Standart","25.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.25.В-Н.Б GAS Ду 25 Ру 40 бабочка с биркой","25","40","Внутренняя/Наружная","кран латунный","1046","https://xn--d1an.xn--p1ai/products/17806--kran_sarovoj_latunnyj_ld_pride_47_25_v_n_b_gas_du_25_ru_40_babocka_s_birkoj/"
"БАЗ.А11.1.25.НГ.40","LD 47.352.25 CE","БАЗ","Кран шаровой 11Б27п Dn25 Pn40 газ вр/нр бабочка, серия Standart","25.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.25.В-Н.Б GAS ГС Ду 25 Ру 40 бабочка","25","40","Внутренняя/Наружная","кран латунный","1450","https://xn--d1an.xn--p1ai/products/18278--kran_sarovoj_latunnyj_ld_pride_47_25_v_n_b_gas_gs_du_25_ru_40_babocka/"
"БАЗ.А11.0.15.НГ.40.Н","LD 47.353.15","БАЗ","Кран шаровой 11Б27п Dn15 Pn40 газ вр/нр рычаг никель, серия Standart","15.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.15.В-Н.Р GAS Ду 15 Ру 40 рычаг","15","40","Внутренняя/Наружная","кран латунный","377","https://xn--d1an.xn--p1ai/products/2046--kran_sarovoj_latunnyj_ld_pride_47_15_v_n_r_gas_du_15_ru_40_rycag/"
"БАЗ.А11.0.15.НГ.40.Н","LD 47.353.15.0","БАЗ","Кран шаровой 11Б27п Dn15 Pn40 газ вр/нр рычаг никель, серия Standart","15.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.15.В-Н.Р GAS Ду 15 Ру 40 рычаг стальной","15","40","Внутренняя/Наружная","кран латунный","410","https://xn--d1an.xn--p1ai/products/5205--kran_sarovoj_latunnyj_ld_pride_47_15_v_n_r_gas_du_15_ru_40_rycag_stal_noj/"
"БАЗ.А11.0.15.НГ.40.Н","LD 47.363.15.1","БАЗ","Кран шаровой 11Б27п Dn15 Pn40 газ вр/нр рычаг никель, серия Standart","15.0","40.0","Внутренняя/Наружная","кран латунный","Кран шаровой латунный LD Pride 47.15.В-Н.Р GAS Ду 15 Ру 40 рычаг с биркой и хомутом","15","40","Внутренняя/Наружная","кран латунный","377","https://xn--d1an.xn--p1ai/products/17910--kran_sarovoj_latunnyj_ld_pride_47_15_v_n_r_gas_du_15_ru_40_rycag_s_birkoj_i_homutom/"
